name, type,
ko:K05296,ortholog,
ko:K00699,ortholog,
cpd:C05296,compound,
cpd:C05291,compound,
ko:K00037,ortholog,
ko:K05295,ortholog,
cpd:C04518,compound,
cpd:C18045,compound,
ko:K00489,ortholog,
cpd:C05475,compound,
cpd:C01953,compound,
cpd:C05499,compound,
cpd:C04555,compound,
cpd:C02140,compound,
cpd:C02538,compound,
cpd:C05488,compound,
cpd:C05487,compound,
cpd:C05500,compound,
cpd:C00280,compound,
cpd:C00535,compound,
cpd:C00410,compound,
cpd:C03205,compound,
cpd:C01176,compound,
cpd:C01780,compound,
cpd:C05476,compound,
ko:K07433,ortholog,
cpd:C05302,compound,
cpd:C05299,compound,
cpd:C05470,compound,
cpd:C05469,compound,
cpd:C05284,compound,
cpd:C00468,compound,
cpd:C00951,compound,
cpd:C05479,compound,
cpd:C03681,compound,
cpd:C05490,compound,
ko:K07434,ortholog,
ko:K07434,ortholog,
ko:K07434,ortholog,
ko:K07434,ortholog,
ko:K00512,ortholog,
ko:K00512,ortholog,
ko:K17689 ko:K07415,ortholog,
ko:K17689,ortholog,
ko:K00632,ortholog,
cpd:C00512,compound,
ko:K14748 ko:K14749 ko:K14750,ortholog,
ko:K10700 ko:K17048 ko:K17049,ortholog,
ko:K14579 ko:K14580 ko:K14578 ko:K14581,ortholog,
ko:K14579 ko:K14580 ko:K14578 ko:K14581,ortholog,
ko:K14579 ko:K14580 ko:K14578 ko:K14581,ortholog,
cpd:C07118,compound,
cpd:C07114,compound,
cpd:C07189,compound,
cpd:C07113,compound,
path:ko00620,map,
path:ko00643,map,
ko:K14751,ortholog,
ko:K18092,ortholog,
ko:K14746,ortholog,
ko:K14747,ortholog,
ko:K00680,ortholog,
ko:K10701,ortholog,
ko:K14579 ko:K14580 ko:K14578 ko:K14581,ortholog,
path:ko00642,map,
path:ko00640,map,
cpd:C00596,compound,
cpd:C00163,compound,
cpd:C07123,compound,
cpd:C07083,compound,
cpd:C07111,compound,
cpd:C06727,compound,
cpd:C06728,compound,
cpd:C11348,compound,
cpd:C00024,compound,
path:ko00362,map,
path:ko04022,map,
ko:K06269 ko:K06270,ortholog,
ko:K12755,ortholog,
cpd:C00533,compound,
ko:K12323,ortholog,
cpd:C00942,compound,
ko:K07376 ko:K19477,ortholog,
ko:K12318 ko:K12319,ortholog,
ko:K04958 ko:K04959 ko:K04960,ortholog,
cpd:C00076,compound,
ko:K04936 ko:K05274 ko:K04937 ko:K04938 ko:K04939 ko:K04941,ortholog,
cpd:C00238,compound,
cpd:C16003,compound,
cpd:C16004,compound,
cpd:C16005,compound,
ko:K12324,ortholog,
ko:K12337,ortholog,
ko:K13762,ortholog,
ko:K04948 ko:K04952,ortholog,
ko:K18154,ortholog,
ko:K04166 ko:K04197 ko:K04198 ko:K04135 ko:K04136 ko:K04137 ko:K04138 ko:K04139 ko:K04140,ortholog,
ko:K05858,ortholog,
ko:K04850 ko:K04851 ko:K04853 ko:K04857,ortholog,
ko:K04513,ortholog,
ko:K04514 ko:K17388,ortholog,
cpd:C01245,compound,
ko:K04634 ko:K04635,ortholog,
ko:K04969,ortholog,
ko:K04348 ko:K06268,ortholog,
ko:K04446 ko:K17332 ko:K17333 ko:K17334,ortholog,
ko:K09260 ko:K09261 ko:K04454 ko:K09262,ortholog,
ko:K09183,ortholog,
ko:K04378,ortholog,
cpd:C00076,compound,
path:ko04270,map,
path:ko04020,map,
ko:K05853,ortholog,
ko:K05852,ortholog,
ko:K05001,ortholog,
ko:K04366,ortholog,
path:ko04010,map,
ko:K04368 ko:K04369,ortholog,
ko:K04371,ortholog,
ko:K02158,ortholog,
ko:K05870 ko:K04450 ko:K04374 ko:K09048 ko:K09047 ko:K09049,ortholog,
ko:K06274,ortholog,
path:ko04210,map,
ko:K05849,ortholog,
ko:K01539 ko:K01540 ko:K01538,ortholog,
ko:K05850,ortholog,
ko:K03121,ortholog,
ko:K04213,ortholog,
ko:K00922 ko:K02649,ortholog,
ko:K04456,ortholog,
ko:K13242,ortholog,
cpd:C00533,compound,
cpd:C00144,compound,
ko:K12335,ortholog,
ko:K04969,ortholog,
path:ko04744,map,
ko:K08041 ko:K08042 ko:K08043 ko:K08044 ko:K08045 ko:K08046 ko:K08047 ko:K08048 ko:K08049,ortholog,
cpd:C00575,compound,
cpd:C00020,compound,
ko:K18283,ortholog,
ko:K19021 ko:K13296,ortholog,
cpd:C00076,compound,
cpd:C00076,compound,
cpd:C00076,compound,
ko:K18050,ortholog,
ko:K05862 ko:K15040 ko:K15041 ko:K05863 ko:K09565,ortholog,
ko:K18050,ortholog,
cpd:C00238,compound,
ko:K00907,ortholog,
ko:K02183,ortholog,
cpd:C00076,compound,
ko:K16172 ko:K07187 ko:K17445 ko:K17446,ortholog,
ko:K04527,ortholog,
ko:K04141 ko:K04142 ko:K04143,ortholog,
ko:K04630,ortholog,
ko:K03916,ortholog,
ko:K04265 ko:K04268,ortholog,
cpd:C00306,compound,
cpd:C00212,compound,
ko:K04526,ortholog,
path:ko04151,map,
ko:K04630,ortholog,
ko:K04346 ko:K04639,ortholog,
cpd:C00027,compound,
undefined,group,
path:ko00950,map,
cpd:C06044,compound,
cpd:C06046,compound,
path:ko00351,map,
path:ko00350,map,
path:ko00400,map,
ko:K00431,ortholog,
ko:K00431,ortholog,
ko:K00431,ortholog,
ko:K01557 ko:K16164,ortholog,
ko:K01801 ko:K16163,ortholog,
ko:K00450,ortholog,
ko:K01800,ortholog,
ko:K00451,ortholog,
ko:K00455,ortholog,
ko:K00483 ko:K00484 ko:K16901,ortholog,
ko:K14454 ko:K14455 ko:K00811 ko:K00812 ko:K00813 ko:K11358 ko:K15849,ortholog,
ko:K07253,ortholog,
ko:K00457,ortholog,
ko:K00680,ortholog,
ko:K00129,ortholog,
ko:K00274,ortholog,
ko:K00505,ortholog,
ko:K00431,ortholog,
ko:K03334,ortholog,
ko:K00815 ko:K00838,ortholog,
ko:K01668,ortholog,
ko:K01593,ortholog,
ko:K01592 ko:K18933,ortholog,
ko:K00483 ko:K00484 ko:K16901,ortholog,
ko:K10219,ortholog,
ko:K01826,ortholog,
ko:K05921,ortholog,
ko:K02509,ortholog,
ko:K02510,ortholog,
ko:K00135,ortholog,
ko:K18606,ortholog,
ko:K00151,ortholog,
ko:K00055,ortholog,
ko:K00276,ortholog,
ko:K13371 ko:K13372,ortholog,
ko:K00157,ortholog,
ko:K00422,ortholog,
path:ko00950,map,
ko:K05921,ortholog,
ko:K00817,ortholog,
ko:K00832 ko:K00838,ortholog,
ko:K02509,ortholog,
ko:K00468,ortholog,
cpd:C04186,compound,
cpd:C04642,compound,
cpd:C04052,compound,
cpd:C05600,compound,
cpd:C00232,compound,
cpd:C00042,compound,
cpd:C00164,compound,
cpd:C00122,compound,
cpd:C01061,compound,
cpd:C05596,compound,
cpd:C05595,compound,
cpd:C01161,compound,
cpd:C00642,compound,
cpd:C05338,compound,
cpd:C01036,compound,
cpd:C00530,compound,
cpd:C00022,compound,
cpd:C02514,compound,
cpd:C02167,compound,
cpd:C00628,compound,
cpd:C05585,compound,
cpd:C03672,compound,
cpd:C03765,compound,
cpd:C00483,compound,
cpd:C01179,compound,
cpd:C05350,compound,
cpd:C00082,compound,
cpd:C00146,compound,
cpd:C04368,compound,
cpd:C02515,compound,
cpd:C01060,compound,
cpd:C02465,compound,
cpd:C01829,compound,
cpd:C02442,compound,
cpd:C03077,compound,
cpd:C03063,compound,
cpd:C06201,compound,
cpd:C06199,compound,
cpd:C05593,compound,
ko:K01555 ko:K16171,ortholog,
path:ko00620,map,
path:ko00020,map,
path:ko00940,map,
path:ko00360,map,
ko:K05821,ortholog,
cpd:C00544,compound,
cpd:C04185,compound,
ko:K01827,ortholog,
path:ko00950,map,
ko:K00274,ortholog,
ko:K00129,ortholog,
ko:K00274,ortholog,
ko:K00545,ortholog,
ko:K00545,ortholog,
ko:K00545,ortholog,
ko:K00129,ortholog,
ko:K13951 ko:K13980 ko:K13952 ko:K13953 ko:K13954 ko:K00001 ko:K00121 ko:K04072 ko:K18857,ortholog,
ko:K00545,ortholog,
ko:K00274,ortholog,
ko:K00553,ortholog,
ko:K00274,ortholog,
ko:K00503,ortholog,
ko:K00129,ortholog,
ko:K00545,ortholog,
ko:K00274,ortholog,
ko:K00129,ortholog,
ko:K00545,ortholog,
ko:K00274,ortholog,
ko:K01592,ortholog,
ko:K01593,ortholog,
ko:K00505,ortholog,
ko:K00501,ortholog,
ko:K00505,ortholog,
ko:K00422,ortholog,
ko:K18606,ortholog,
ko:K00276,ortholog,
ko:K13371 ko:K13372,ortholog,
cpd:C00822,compound,
cpd:C05604,compound,
cpd:C01693,compound,
cpd:C05578,compound,
cpd:C05579,compound,
cpd:C00355,compound,
cpd:C04045,compound,
cpd:C03758,compound,
cpd:C05587,compound,
cpd:C04043,compound,
cpd:C05581,compound,
cpd:C01161,compound,
cpd:C05582,compound,
cpd:C00547,compound,
cpd:C05589,compound,
cpd:C00788,compound,
cpd:C05588,compound,
cpd:C05583,compound,
cpd:C05584,compound,
cpd:C05580,compound,
cpd:C05577,compound,
cpd:C05576,compound,
cpd:C05594,compound,
cpd:C01207,compound,
cpd:C04797,compound,
cpd:C01850,compound,
cpd:C04796,compound,
cpd:C06047,compound,
cpd:C06048,compound,
ko:K00505,ortholog,
ko:K00422,ortholog,
cpd:C17937,compound,
ko:K00506,ortholog,
cpd:C17938,compound,
cpd:C17935,compound,
cpd:C17936,compound,
cpd:C10447,compound,
ko:K00270,ortholog,
ko:K16165,ortholog,
cpd:C00811,compound,
ko:K10774,ortholog,
cpd:C00058,compound,
cpd:C00488,compound,
ko:K01455,ortholog,
cpd:C00014,compound,
cpd:C00192,compound,
cpd:C06058,compound,
ko:K10535,ortholog,
ko:K10534,ortholog,
ko:K00370 ko:K00371 ko:K00374 ko:K00373 ko:K00372 ko:K00360 ko:K02567 ko:K02568,ortholog,
ko:K00367,ortholog,
ko:K00459,ortholog,
ko:K05601 ko:K15864,ortholog,
ko:K03385 ko:K15876,ortholog,
ko:K17877,ortholog,
ko:K00366,ortholog,
ko:K00368 ko:K15864,ortholog,
ko:K02586 ko:K02591 ko:K02588 ko:K00531,ortholog,
ko:K00376,ortholog,
ko:K04561 ko:K02305,ortholog,
ko:K10944 ko:K10945 ko:K10946,ortholog,
path:ko00720,map,
ko:K15877,ortholog,
cpd:C00697,compound,
cpd:C00887,compound,
cpd:C00533,compound,
cpd:C00088,compound,
path:ko00460,map,
cpd:C00244,compound,
path:ko00910,map,
path:ko00680,map,
path:ko00630,map,
ko:K01501,ortholog,
cpd:C00726,compound,
cpd:C01417,compound,
ko:K01725,ortholog,
cpd:C01563,compound,
cpd:C00288,compound,
cpd:C00011,compound,
ko:K01672 ko:K18245 ko:K18246 ko:K01673 ko:K01674,ortholog,
ko:K00926,ortholog,
cpd:C00169,compound,
ko:K01948,ortholog,
path:ko00220,map,
ko:K02575,ortholog,
cpd:C00244,compound,
ko:K02575,ortholog,
ko:K15576 ko:K15577 ko:K15578 ko:K15579,ortholog,
cpd:C00088,compound,
ko:K01915,ortholog,
cpd:C00064,compound,
cpd:C00025,compound,
ko:K00264 ko:K00265 ko:K00266,ortholog,
ko:K00264 ko:K00265 ko:K00266,ortholog,
ko:K00284,ortholog,
path:ko00250,map,
ko:K00260 ko:K15371,ortholog,
ko:K00261,ortholog,
ko:K00262,ortholog,
cpd:C00244,compound,
cpd:C00088,compound,
ko:K00367,ortholog,
ko:K10534,ortholog,
ko:K00372 ko:K00360,ortholog,
cpd:C00014,compound,
cpd:C00244,compound,
cpd:C00088,compound,
ko:K00370 ko:K00371 ko:K00374 ko:K00373,ortholog,
ko:K02567 ko:K02568,ortholog,
ko:K03385 ko:K15876,ortholog,
ko:K00362 ko:K00363,ortholog,
ko:K00366,ortholog,
cpd:C00244,compound,
cpd:C00088,compound,
cpd:C00697,compound,
cpd:C00887,compound,
cpd:C00533,compound,
cpd:C00697,compound,
cpd:C00014,compound,
cpd:C00014,compound,
cpd:C00088,compound,
ko:K00370 ko:K00371 ko:K00374 ko:K00373,ortholog,
ko:K02567 ko:K02568,ortholog,
ko:K15864,ortholog,
ko:K00368,ortholog,
ko:K04561 ko:K02305,ortholog,
ko:K00376,ortholog,
ko:K02586 ko:K02591 ko:K02588,ortholog,
ko:K00531,ortholog,
ko:K10944 ko:K10945 ko:K10946,ortholog,
ko:K10535,ortholog,
cpd:C00244,compound,
ko:K00370 ko:K00371,ortholog,
cpd:C00014,compound,
cpd:C00192,compound,
cpd:C00014,compound,
cpd:C00697,compound,
cpd:C00088,compound,
cpd:C05361,compound,
cpd:C00533,compound,
ko:K15864,ortholog,
ko:K00368,ortholog,
ko:K00362 ko:K00363,ortholog,
ko:K17877,ortholog,
ko:K06445,ortholog,
ko:K06445,ortholog,
ko:K06445,ortholog,
ko:K06445,ortholog,
ko:K06445,ortholog,
ko:K06445 ko:K09478,ortholog,
ko:K06445 ko:K09478,ortholog,
ko:K00248,ortholog,
ko:K00022 ko:K07516 ko:K10527 ko:K07514 ko:K01825 ko:K01782,ortholog,
ko:K01692 ko:K10527 ko:K01825 ko:K01782 ko:K07511 ko:K13767 ko:K07514 ko:K07515,ortholog,
path:ko00072,map,
ko:K00249,ortholog,
ko:K01909 ko:K05939,ortholog,
ko:K01825 ko:K13238 ko:K13239 ko:K07514 ko:K01782,ortholog,
ko:K01782 ko:K01825,ortholog,
ko:K00626,ortholog,
ko:K00632 ko:K07508 ko:K07509 ko:K07513,ortholog,
ko:K00022 ko:K07516 ko:K10527 ko:K07514 ko:K01825 ko:K01782,ortholog,
ko:K01692 ko:K10527 ko:K01825 ko:K01782 ko:K07511 ko:K13767 ko:K07514 ko:K07515,ortholog,
ko:K00248,ortholog,
ko:K00249,ortholog,
ko:K07515 ko:K10527,ortholog,
ko:K00255,ortholog,
ko:K00632 ko:K07508 ko:K07509 ko:K07513,ortholog,
ko:K00022 ko:K07516 ko:K10527 ko:K07514 ko:K01825 ko:K01782,ortholog,
ko:K01692 ko:K10527 ko:K01825 ko:K01782 ko:K07511 ko:K13767 ko:K07514 ko:K07515,ortholog,
ko:K00249,ortholog,
ko:K07515 ko:K10527,ortholog,
ko:K00255,ortholog,
ko:K00632 ko:K07508 ko:K07509 ko:K07513,ortholog,
ko:K00022 ko:K07516 ko:K10527 ko:K07514 ko:K01825 ko:K01782,ortholog,
ko:K01692 ko:K10527 ko:K01825 ko:K01782 ko:K07511 ko:K13767 ko:K07514 ko:K07515,ortholog,
ko:K00249,ortholog,
ko:K00255,ortholog,
ko:K07515 ko:K10527,ortholog,
ko:K00496,ortholog,
ko:K05297,ortholog,
path:map00252,map,
ko:K00632 ko:K07508 ko:K07509 ko:K07513,ortholog,
ko:K00022 ko:K07516 ko:K10527 ko:K07514 ko:K01825 ko:K01782,ortholog,
ko:K01692 ko:K10527 ko:K01825 ko:K01782 ko:K07511 ko:K13767 ko:K07514 ko:K07515,ortholog,
ko:K00249,ortholog,
path:ko00020,map,
ko:K13951 ko:K13980 ko:K13952 ko:K13953 ko:K13954 ko:K00001 ko:K00121 ko:K04072 ko:K18857,ortholog,
ko:K00252,ortholog,
ko:K07515 ko:K10527,ortholog,
ko:K00255,ortholog,
path:ko00061,map,
path:ko00062,map,
path:ko00561,map,
ko:K00632 ko:K07508 ko:K07509 ko:K07513,ortholog,
ko:K01692 ko:K10527 ko:K01825 ko:K01782 ko:K07511 ko:K13767 ko:K07514 ko:K07515,ortholog,
ko:K00249,ortholog,
ko:K00022 ko:K07516 ko:K10527 ko:K07514 ko:K01825 ko:K01782,ortholog,
path:ko00071,map,
ko:K07515 ko:K10527,ortholog,
ko:K00255,ortholog,
ko:K00496 ko:K07425 ko:K17687 ko:K17688,ortholog,
ko:K00493 ko:K14338,ortholog,
ko:K00632 ko:K07508 ko:K07509 ko:K07513,ortholog,
ko:K00022 ko:K07516 ko:K10527 ko:K07514 ko:K01825 ko:K01782,ortholog,
ko:K01692 ko:K10527 ko:K01825 ko:K01782 ko:K07511 ko:K13767 ko:K07514 ko:K07515,ortholog,
ko:K00249,ortholog,
ko:K01897 ko:K15013,ortholog,
ko:K07515 ko:K10527,ortholog,
ko:K00255,ortholog,
ko:K00232,ortholog,
ko:K00232,ortholog,
ko:K00232,ortholog,
ko:K00232,ortholog,
ko:K00232,ortholog,
ko:K00232,ortholog,
ko:K00232,ortholog,
ko:K00529,ortholog,
cpd:C02990,compound,
cpd:C00638,compound,
cpd:C05280,compound,
cpd:C03561,compound,
cpd:C01144,compound,
cpd:C00877,compound,
cpd:C00332,compound,
cpd:C00136,compound,
cpd:C00229,compound,
cpd:C05269,compound,
cpd:C05271,compound,
cpd:C00010,compound,
cpd:C05268,compound,
cpd:C05270,compound,
cpd:C20683,compound,
cpd:C05279,compound,
cpd:C01144,compound,
cpd:C00010,compound,
cpd:C05267,compound,
cpd:C05266,compound,
cpd:C05276,compound,
cpd:C01944,compound,
cpd:C01371,compound,
cpd:C00340,compound,
cpd:C05275,compound,
cpd:C05274,compound,
cpd:C05264,compound,
cpd:C00010,compound,
cpd:C05265,compound,
cpd:C00435,compound,
cpd:C00226,compound,
cpd:C05262,compound,
cpd:C01832,compound,
cpd:C00010,compound,
cpd:C05263,compound,
cpd:C03221,compound,
cpd:C00071,compound,
cpd:C00010,compound,
cpd:C05260,compound,
cpd:C02593,compound,
cpd:C05261,compound,
cpd:C05273,compound,
cpd:C00162,compound,
cpd:C00527,compound,
cpd:C00010,compound,
cpd:C05259,compound,
cpd:C05258,compound,
cpd:C05272,compound,
cpd:C00154,compound,
cpd:C00249,compound,
cpd:C05102,compound,
cpd:C03547,compound,
cpd:C00517,compound,
cpd:C00823,compound,
cpd:C00024,compound,
cpd:C00489,compound,
ko:K00626,ortholog,
ko:K09479,ortholog,
ko:K09479,ortholog,
path:ko00650,map,
ko:K08765 ko:K19523 ko:K19524,ortholog,
cpd:C00154,compound,
ko:K08766,ortholog,
ko:K00128 ko:K14085 ko:K00149,ortholog,
cpd:C00082,compound,
cpd:C15809,compound,
cpd:C11437,compound,
cpd:C15814,compound,
cpd:C15813,compound,
cpd:C15812,compound,
cpd:C15811,compound,
cpd:C00097,compound,
cpd:C15810,compound,
path:ko00260,map,
path:ko00400,map,
path:ko00730,map,
path:ko00010,map,
path:ko00230,map,
cpd:C03373,compound,
cpd:C01279,compound,
cpd:C04556,compound,
cpd:C04752,compound,
cpd:C00118,compound,
cpd:C04327,compound,
cpd:C01081,compound,
cpd:C02691,compound,
cpd:C02892,compound,
cpd:C00068,compound,
cpd:C03028,compound,
cpd:C00378,compound,
cpd:C05856,compound,
ko:K05307,ortholog,
ko:K00949,ortholog,
ko:K06928,ortholog,
ko:K00946,ortholog,
ko:K00949,ortholog,
ko:K07251,ortholog,
ko:K10811,ortholog,
ko:K03707,ortholog,
ko:K03149,ortholog,
ko:K03153,ortholog,
ko:K03151,ortholog,
ko:K04487,ortholog,
ko:K03148,ortholog,
ko:K00878 ko:K14154,ortholog,
ko:K00877 ko:K00941 ko:K14153,ortholog,
ko:K00877 ko:K00941 ko:K14153,ortholog,
ko:K01662,ortholog,
cpd:C04294,compound,
cpd:C00037,compound,
ko:K03146,ortholog,
cpd:C00003,compound,
cpd:C00018,compound,
ko:K18278,ortholog,
path:ko00750,map,
ko:K10810,ortholog,
cpd:C20246,compound,
ko:K03150,ortholog,
cpd:C00037,compound,
ko:K00788 ko:K14153 ko:K14154,ortholog,
ko:K03147,ortholog,
cpd:C20247,compound,
ko:K00788 ko:K14153 ko:K14154,ortholog,
path:ko00270,map,
cpd:C00022,compound,
cpd:C20784,compound,
path:ko00511,map,
ko:K01186 ko:K12357,ortholog,
ko:K01190 ko:K12111 ko:K12112 ko:K12309,ortholog,
ko:K12311 ko:K12312 ko:K01191,ortholog,
ko:K12311 ko:K01191,ortholog,
ko:K01206 ko:K15923,ortholog,
ko:K01444,ortholog,
ko:K12373,ortholog,
ko:K01186 ko:K12357,ortholog,
ko:K01190 ko:K12111 ko:K12112 ko:K12309,ortholog,
ko:K12373 ko:K14459,ortholog,
ko:K12373,ortholog,
ko:K01192,ortholog,
ko:K01227,ortholog,
ko:K01186 ko:K12357,ortholog,
ko:K01186 ko:K12357,ortholog,
ko:K01186 ko:K12357,ortholog,
ko:K01190 ko:K12111 ko:K12112 ko:K12309,ortholog,
ko:K12373,ortholog,
ko:K01186 ko:K12357,ortholog,
ko:K01186 ko:K12357,ortholog,
ko:K01186 ko:K12357,ortholog,
ko:K01186 ko:K12357,ortholog,
ko:K01190 ko:K12111 ko:K12112 ko:K12309,ortholog,
ko:K01201 ko:K17108,ortholog,
path:ko00510,map,
path:ko00604,map,
ko:K01623 ko:K01624 ko:K01622 ko:K11645 ko:K16305 ko:K16306,ortholog,
ko:K00128 ko:K14085 ko:K00149,ortholog,
ko:K01905,ortholog,
ko:K00129,ortholog,
cpd:C00033,compound,
path:ko00030,map,
path:ko00500,map,
ko:K01568,ortholog,
ko:K00002,ortholog,
ko:K13951 ko:K13980 ko:K13952 ko:K13953 ko:K13954 ko:K00001 ko:K00121 ko:K04072 ko:K18857,ortholog,
ko:K01568,ortholog,
ko:K00163 ko:K00161 ko:K00162,ortholog,
ko:K00163 ko:K00161 ko:K00162,ortholog,
ko:K00627,ortholog,
ko:K00016,ortholog,
path:ko00620,map,
ko:K00873 ko:K12406,ortholog,
path:ko00020,map,
ko:K01689,ortholog,
ko:K01834 ko:K01837,ortholog,
ko:K00134 ko:K10705,ortholog,
ko:K01803,ortholog,
ko:K00850 ko:K16370,ortholog,
ko:K03841 ko:K02446 ko:K11532 ko:K01086 ko:K04041 ko:K01622,ortholog,
ko:K02777 ko:K02778 ko:K02779 ko:K02790 ko:K02791,ortholog,
ko:K01810 ko:K06859 ko:K13810 ko:K15916,ortholog,
ko:K01835 ko:K15779 ko:K15778,ortholog,
ko:K01810 ko:K06859 ko:K13810 ko:K15916,ortholog,
ko:K00844,ortholog,
ko:K12407 ko:K00845,ortholog,
ko:K01810 ko:K06859 ko:K13810 ko:K15916,ortholog,
ko:K01792,ortholog,
ko:K01785,ortholog,
ko:K12407 ko:K00845,ortholog,
ko:K00844,ortholog,
ko:K01084,ortholog,
ko:K01085,ortholog,
ko:K05344,ortholog,
path:ko00010,map,
ko:K00382,ortholog,
ko:K00927,ortholog,
ko:K00886,ortholog,
ko:K00886,ortholog,
ko:K02777 ko:K02749 ko:K02750 ko:K02752 ko:K02753,ortholog,
ko:K02777 ko:K02752 ko:K02753,ortholog,
ko:K01222 ko:K01223,ortholog,
ko:K01222 ko:K01223,ortholog,
cpd:C00031,compound,
cpd:C00103,compound,
cpd:C00631,compound,
cpd:C00267,compound,
cpd:C00221,compound,
cpd:C00111,compound,
cpd:C01172,compound,
cpd:C00668,compound,
cpd:C05345,compound,
cpd:C00074,compound,
cpd:C00197,compound,
cpd:C00236,compound,
cpd:C00186,compound,
cpd:C15972,compound,
cpd:C00469,compound,
cpd:C00022,compound,
cpd:C05125,compound,
cpd:C00024,compound,
cpd:C00084,compound,
cpd:C16255,compound,
cpd:C15973,compound,
cpd:C05378,compound,
cpd:C06186,compound,
cpd:C06187,compound,
cpd:C06188,compound,
cpd:C01451,compound,
ko:K01596,ortholog,
cpd:C00036,compound,
ko:K14028 ko:K14029,ortholog,
ko:K01610,ortholog,
ko:K04022,ortholog,
path:ko00640,map,
ko:K00150,ortholog,
ko:K11389,ortholog,
ko:K00131,ortholog,
ko:K00169 ko:K00170 ko:K00172 ko:K00171,ortholog,
cpd:C01159,compound,
ko:K01837,ortholog,
ko:K01837,ortholog,
cpd:C00118,compound,
ko:K01895,ortholog,
ko:K00918,ortholog,
ko:K08074 ko:K00918,ortholog,
ko:K08074 ko:K00918,ortholog,
ko:K00114,ortholog,
cpd:C00068,compound,
ko:K15633 ko:K15634 ko:K15635,ortholog,
ko:K00138,ortholog,
ko:K03103,ortholog,
path:ko00710,map,
ko:K18978,ortholog,
path:ko04115,map,
path:ko04060,map,
path:map00150,map,
ko:K12344,ortholog,
ko:K08557,ortholog,
ko:K08557,ortholog,
ko:K02580 ko:K04735,ortholog,
ko:K04734,ortholog,
ko:K06624,ortholog,
ko:K01110,ortholog,
ko:K09348,ortholog,
ko:K01351,ortholog,
ko:K02161,ortholog,
ko:K04503,ortholog,
ko:K02620 ko:K04490 ko:K04491 ko:K04492,ortholog,
ko:K04498,ortholog,
cpd:C00951 cpd:C00410 cpd:C07653 cpd:C01227 cpd:C00280 cpd:C00735 cpd:C00762,compound,
cpd:C03917,compound,
cpd:C00535,compound,
path:ko04110,map,
ko:K08557,ortholog,
cpd:C16038,compound,
ko:K06643,ortholog,
ko:K06625,ortholog,
ko:K07201,ortholog,
ko:K02206,ortholog,
ko:K02105,ortholog,
ko:K17454 ko:K09389 ko:K06620,ortholog,
ko:K02833 ko:K07827 ko:K07828,ortholog,
ko:K04451,ortholog,
ko:K04361 ko:K04362 ko:K04363 ko:K05083 ko:K05086 ko:K05087 ko:K05089 ko:K05093,ortholog,
path:ko04210,map,
ko:K04467 ko:K07209 ko:K07210,ortholog,
ko:K02158,ortholog,
ko:K04399,ortholog,
ko:K04374 ko:K05870 ko:K09047 ko:K09048,ortholog,
ko:K06626,ortholog,
ko:K04357 ko:K04359 ko:K17386 ko:K04526 ko:K05450 ko:K05459 ko:K08774,ortholog,
ko:K06618,ortholog,
ko:K06276,ortholog,
ko:K03099,ortholog,
ko:K04364,ortholog,
cpd:C05981,compound,
ko:K03083,ortholog,
ko:K04079 ko:K09487,ortholog,
ko:K07203,ortholog,
ko:K06624,ortholog,
path:ko04010,map,
ko:K04456,ortholog,
ko:K00922 ko:K02649,ortholog,
path:ko05215,map,
path:ko04110,map,
ko:K04371,ortholog,
ko:K04368 ko:K04369,ortholog,
ko:K04365 ko:K04366 ko:K08845,ortholog,
path:ko04151,map,
undefined,group,
undefined,group,
undefined,group,
ko:K17755,ortholog,
ko:K12235,ortholog,
cpd:C16432,compound,
ko:K10674,ortholog,
ko:K00499,ortholog,
cpd:C06231,compound,
cpd:C06442,compound,
cpd:C03283,compound,
ko:K06720,ortholog,
ko:K06718,ortholog,
ko:K00836,ortholog,
ko:K17755,ortholog,
ko:K00108,ortholog,
ko:K00130 ko:K14085,ortholog,
ko:K15788 ko:K00865 ko:K15918,ortholog,
path:ko00250,map,
path:ko00270,map,
ko:K00544,ortholog,
path:ko00230,map,
ko:K00830,ortholog,
ko:K00830,ortholog,
path:ko00290,map,
ko:K00542,ortholog,
ko:K00058,ortholog,
ko:K00018 ko:K15893 ko:K15919,ortholog,
ko:K00315,ortholog,
ko:K01697 ko:K10150,ortholog,
ko:K01758 ko:K17217,ortholog,
ko:K00613,ortholog,
ko:K00928 ko:K12524 ko:K12525 ko:K12526,ortholog,
path:ko00630,map,
ko:K00831,ortholog,
ko:K00306 ko:K00301 ko:K00302 ko:K00303 ko:K00304 ko:K00305,ortholog,
ko:K00314,ortholog,
ko:K01079 ko:K02203,ortholog,
ko:K00600,ortholog,
ko:K17989 ko:K01754,ortholog,
ko:K01620,ortholog,
path:ko00270,map,
ko:K00273,ortholog,
ko:K01733,ortholog,
ko:K14272,ortholog,
ko:K15789 ko:K00060,ortholog,
path:ko00600,map,
path:ko00680,map,
ko:K00639,ortholog,
ko:K00133,ortholog,
ko:K17989 ko:K01752,ortholog,
path:ko00300,map,
path:ko00460,map,
path:ko00920,map,
ko:K00872 ko:K02204 ko:K02203,ortholog,
path:ko00630,map,
ko:K00281 ko:K00282 ko:K00283,ortholog,
ko:K00643,ortholog,
ko:K00003 ko:K12524 ko:K12525,ortholog,
ko:K01753,ortholog,
ko:K00274,ortholog,
ko:K00049 ko:K00050 ko:K12972,ortholog,
ko:K00276,ortholog,
path:ko00620,map,
ko:K00605,ortholog,
